"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"/srv/data/multimodal/finnishsubset//3911-20.swf.txt",4.02090872537193e-05,4.02090872537193e-05,4.02090872537193e-05,4.02090872537193e-05,4.02090872537193e-05,4.02090872537193e-05,0.120667470848412,4.02090872537193e-05,4.02090872537193e-05,0.0161238439887415,4.02090872537193e-05,4.02090872537193e-05,0.0362283876156011,4.02090872537193e-05,4.02090872537193e-05,0.452392440691596,4.02090872537193e-05,0.00205066344993969,4.02090872537193e-05,0.371974266184158
"/srv/data/multimodal/finnishsubset//3911-21.swf.txt",7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,0.655812220566319,7.45156482861401e-05,0.141654247391952,7.45156482861401e-05,7.45156482861401e-05,0.201266766020864,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05,7.45156482861401e-05
"/srv/data/multimodal/finnishsubset//3911-24.swf.txt",9.46073793755913e-05,9.46073793755913e-05,0.0568590350047304,9.46073793755913e-05,9.46073793755913e-05,9.46073793755913e-05,9.46073793755913e-05,9.46073793755913e-05,9.46073793755913e-05,9.46073793755913e-05,9.46073793755913e-05,0.0332071901608325,0.671807000946074,9.46073793755913e-05,0.0332071901608325,0.17038789025544,9.46073793755913e-05,9.46073793755913e-05,0.0332071901608325,9.46073793755913e-05
"/srv/data/multimodal/finnishsubset//3911-25.swf.txt",3.02388872089507e-05,3.02388872089507e-05,3.02388872089507e-05,3.02388872089507e-05,0.0272452373752646,3.02388872089507e-05,3.02388872089507e-05,0.0257332930148171,3.02388872089507e-05,3.02388872089507e-05,3.02388872089507e-05,3.02388872089507e-05,0.712156032657998,3.02388872089507e-05,3.02388872089507e-05,0.234381614756577,3.02388872089507e-05,3.02388872089507e-05,3.02388872089507e-05,3.02388872089507e-05
"/srv/data/multimodal/finnishsubset//3911-26.swf.txt",2.92226767971946e-05,0.00295149035651666,0.0102571595558153,2.92226767971946e-05,2.92226767971946e-05,2.92226767971946e-05,2.92226767971946e-05,0.0277907656341321,2.92226767971946e-05,0.0672413793103448,0.011718293395675,2.92226767971946e-05,0.710140268848627,2.92226767971946e-05,2.92226767971946e-05,0.169520748100526,2.92226767971946e-05,2.92226767971946e-05,2.92226767971946e-05,2.92226767971946e-05
"/srv/data/multimodal/finnishsubset//3911-27.swf.txt",9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,0.0761406844106464,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,0.213973384030418,0.175950570342205,9.50570342205323e-05,9.50570342205323e-05,0.209220532319392,0.32328897338403
"/srv/data/multimodal/finnishsubset//3911-28.swf.txt",6.40204865556978e-05,6.40204865556978e-05,0.0288732394366197,0.0160691421254802,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,0.0768886043533931,6.40204865556978e-05,0.128104993597951,0.211331626120359,6.40204865556978e-05,6.40204865556978e-05,0.224135723431498,0.313764404609475
"/srv/data/multimodal/finnishsubset//3911-29.swf.txt",0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.229116684841876,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.0818974918211559,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.185496183206107,0.000109051254089422,0.000109051254089422,0.392693565976009,0.109160305343511
"/srv/data/multimodal/finnishsubset//3911-32.swf.txt",0.0891651031894934,4.69043151969981e-05,4.69043151969981e-05,4.69043151969981e-05,0.00942776735459662,4.69043151969981e-05,0.0164634146341463,4.69043151969981e-05,0.0727485928705441,4.69043151969981e-05,0.0633677298311445,4.69043151969981e-05,0.025844277673546,0.17828330206379,4.69043151969981e-05,0.365900562851782,4.69043151969981e-05,0.0352251407129456,0.117307692307692,0.025844277673546
"/srv/data/multimodal/finnishsubset//3911-33.swf.txt",2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,0.355227755487373,0.640807174887892,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,0.00356384234127921,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05,2.36016049091338e-05
"/srv/data/multimodal/finnishsubset//3911-5.swf.txt",7.00770847932726e-05,7.00770847932726e-05,7.00770847932726e-05,7.00770847932726e-05,7.00770847932726e-05,7.00770847932726e-05,7.00770847932726e-05,7.00770847932726e-05,7.00770847932726e-05,0.0140854940434478,0.536159775753329,7.00770847932726e-05,0.0456201822004205,0.0491240364400841,7.00770847932726e-05,0.0771548703573931,7.00770847932726e-05,0.105185704274702,0.0140854940434478,0.157743517869657
"/srv/data/multimodal/finnishsubset//3911-9.swf.txt",4.78011472275335e-05,4.78011472275335e-05,0.00960803059273422,0.0167782026768642,4.78011472275335e-05,0.0143881453154876,0.360946462715105,0.047848948374761,4.78011472275335e-05,4.78011472275335e-05,0.0382887189292543,4.78011472275335e-05,0.169741873804971,4.78011472275335e-05,4.78011472275335e-05,0.229493307839388,4.78011472275335e-05,4.78011472275335e-05,4.78011472275335e-05,0.112380497131931
"/srv/data/multimodal/finnishsubset//40350-11.swf.txt",0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.103145336225597,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.00553145336225597,0.000108459869848156,0.0272234273318872,0.000108459869848156,0.000108459869848156,0.217028199566161,0.000108459869848156,0.000108459869848156,0.645444685466377,0.000108459869848156
"/srv/data/multimodal/finnishsubset//40350-13.swf.txt",0.0628273650454303,0.0120523784072688,2.67236771779797e-05,2.67236771779797e-05,2.67236771779797e-05,2.67236771779797e-05,2.67236771779797e-05,0.15502405130946,2.67236771779797e-05,2.67236771779797e-05,2.67236771779797e-05,2.67236771779797e-05,0.22049706039551,2.67236771779797e-05,2.67236771779797e-05,0.253901656867985,2.67236771779797e-05,2.67236771779797e-05,0.0494655264564404,0.245884553714591
